time,flow,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_phy03,aed_phytoplankton_phy07,aed_phytoplankton_phy08 
2000-08-25,321.3021062,24,0.2557,273.28125,0,0.714285714,149.2857143,0.387096774,0,0,0,0,0,0,0,0,0
2000-08-26,344.4908949,24,0.2557,273.28125,0,1.285714286,117.8571429,0.774193548,0,0,0,0,0,0,0,0,0
2000-08-27,383.9538845,24,0.2557,273.28125,0,2.285714286,90.71428571,0.774193548,0,0,0,0,0,0,0,0,0
2000-08-28,380.5490268,24,0.2557,273.28125,0,1.214285714,117.1428571,0.580645161,0,0,0,0,0,0,0,0,0
2000-08-29,362.473018,24,0.2557,273.28125,0,1.357142857,106.4285714,0.451612903,0,0,0,0,0,0,0,0,0
2000-08-30,333.7809246,24,0.2557,273.28125,0,0.928571429,122.1428571,0.741935484,0,0,0,0,0,0,0,0,0
2000-08-31,325.8645556,24,0.2557,273.28125,0,0.642857143,113.5714286,0.548387097,0,0,0,0,0,0,0,0,0
2000-09-01,361.9856109,23,0.25297,278.5,0,2.642857143,125,0.548387097,0,0,0,0,0,0,0,0,0
2000-09-02,377.3499188,23,0.25297,278.5,0,2.071428571,121.1428571,0.903225806,0,0,0,0,0,0,0,0,0
2000-09-03,369.0132512,23,0.25297,278.5,0,1.5,117.3571429,0.903225806,0,0,0,0,0,0,0,0,0
2000-09-04,327.8067227,23,0.25297,278.5,0,0.928571429,113.5714286,0.548387097,0,0,0,0,0,0,0,0,0
2000-09-05,307.8527386,23,0.25297,278.5,0,0.714285714,119.2857143,0.741935484,0,0,0,0,0,0,0,0,0
2000-09-06,331.7846432,23,0.25297,278.5,0,0.357142857,103.5714286,0.935483871,0,0,0,0,0,0,0,0,0
2000-09-07,305.3826537,23,0.25297,278.5,0,2.214285714,102.8571429,1,0,0,0,0,0,0,0,0,0
2000-09-08,331.9253021,23,0.25297,278.5,0,1.357142857,110,0.935483871,0,0,0,0,0,0,0,0,0
2000-09-09,345.6728469,23,0.25297,278.5,0,2.285714286,109.2857143,0.258064516,0,0,0,0,0,0,0,0,0
2000-09-10,366.1247852,23,0.25297,278.5,0,1.714285714,102.1428571,0.258064516,0,0,0,0,0,0,0,0,0
2000-09-11,335.2741679,23,0.25297,278.5,0,0.285714286,110,0.612903226,0,0,0,0,0,0,0,0,0
2000-09-12,342.1847206,23,0.25297,278.5,0,3.928571429,117.8571429,1.483870968,0,0,0,0,0,0,0,0,0
2000-09-13,399.8270533,23,0.25297,278.5,0,2.571428571,111.4285714,1.258064516,0,0,0,0,0,0,0,0,0
2000-09-14,366.3046764,23,0.25297,278.5,0,2.428571429,115.7142857,0.967741935,0,0,0,0,0,0,0,0,0
2000-09-15,350.9081177,23,0.25297,278.5,0,2.428571429,112.1428571,0.935483871,0,0,0,0,0,0,0,0,0
2000-09-16,370.8078379,23,0.25297,278.5,0,1.142857143,116.4285714,1.064516129,0,0,0,0,0,0,0,0,0
2000-09-17,374.2730621,23,0.25297,278.5,0,1.214285714,117.1428571,1.258064516,0,0,0,0,0,0,0,0,0
2000-09-18,376.7544732,23,0.25297,278.5,0,3,110.7142857,1.225806452,0,0,0,0,0,0,0,0,0
2000-09-19,413.555781,23,0.25297,278.5,0,0.035714286,101.4285714,0.806451613,0,0,0,0,0,0,0,0,0
2000-09-20,414.2169167,23,0.25297,278.5,0,1.642857143,122.1428571,0.838709677,0,0,0,0,0,0,0,0,0
2000-09-21,380.0099926,23,0.25297,278.5,0,0.5,119.2857143,0.806451613,0,0,0,0,0,0,0,0,0
2000-09-22,441.2572297,23,0.25297,278.5,0,2.214285714,120.7142857,1.032258065,0,0,0,0,0,0,0,0,0
2000-09-23,398.4101271,23,0.25297,278.5,0,0.357142857,123.5714286,1.161290323,0,0,0,0,0,0,0,0,0
2000-09-24,408.9027319,23,0.25297,278.5,0,0.857142857,122.1428571,1.290322581,0,0,0,0,0,0,0,0,0
2000-09-25,445.2473453,23,0.25297,278.5,0,1.785714286,106.4285714,1.193548387,0,0,0,0,0,0,0,0,0
2000-09-26,467.5781678,23,0.25297,278.5,0,0.642857143,115.7142857,1.096774194,0,0,0,0,0,0,0,0,0
2000-09-27,435.1512182,23,0.25297,278.5,0,2.071428571,115,1.258064516,0,0,0,0,0,0,0,0,0
2000-09-28,456.8590087,23,0.25297,278.5,0,4.142857143,125,0.903225806,0,0,0,0,0,0,0,0,0
2000-09-29,479.0836303,23,0.25297,278.5,0,4.642857143,129.2857143,0.838709677,0,0,0,0,0,0,0,0,0
2000-09-30,463.867662,23,0.25297,278.5,0,0.714285714,112.1428571,0.774193548,0,0,0,0,0,0,0,0,0
2000-10-01,518.605798,21.29,0.25444,287.875,0,0.571428571,112.8571429,0.774193548,0,0,0,0,0,0,0,0,0
2000-10-02,522.2085049,21.29,0.25444,287.875,0,2.785714286,105,0.677419355,0,0,0,0,0,0,0,0,0
2000-10-03,491.1175599,21.29,0.25444,287.875,0,0.714285714,107.1428571,2.419354839,0,0,0,0,0,0,0,0,0
2000-10-04,440.7910368,21.29,0.25444,287.875,0,5.571428571,115.7142857,1.064516129,0,0,0,0,0,0,0,0,0
2000-10-05,434.9591419,21.29,0.25444,287.875,0,4.642857143,121.4285714,0.967741935,0,0,0,0,0,0,0,0,0
2000-10-06,479.0300555,21.29,0.25444,287.875,0,3.071428571,116.4285714,1.032258065,0,0,0,0,0,0,0,0,0
2000-10-07,462.9336583,21.29,0.25444,287.875,0,3.517857143,112.5,1.137096774,0,0,0,0,0,0,0,0,0
2000-10-08,446.9800573,21.29,0.25444,287.875,0,3.964285714,108.5714286,1.241935484,0,0,0,0,0,0,0,0,0
2000-10-09,432.0518788,21.29,0.25444,287.875,0,4.410714286,104.6428571,1.346774194,0,0,0,0,0,0,0,0,0
2000-10-10,444.2482109,21.29,0.25444,287.875,0,4.857142857,100.7142857,1.451612903,0,0,0,0,0,0,0,0,0
2000-10-11,435.093868,21.29,0.25444,287.875,0,1.642857143,96.42857143,0.806451613,0,0,0,0,0,0,0,0,0
2000-10-12,435.4466088,21.29,0.25444,287.875,0,1.214285714,103.5714286,0.709677419,0,0,0,0,0,0,0,0,0
2000-10-13,425.6968603,21.29,0.25444,287.875,0,1.428571429,107.1428571,0.838709677,0,0,0,0,0,0,0,0,0
2000-10-14,407.9982024,21.29,0.25444,287.875,0,0.035714286,107.1428571,1,0,0,0,0,0,0,0,0,0
2000-10-15,497.88233,21.29,0.25444,287.875,0,0.357142857,105.7142857,1.032258065,0,0,0,0,0,0,0,0,0
2000-10-16,461.3066777,21.29,0.25444,287.875,0,3.928571429,101.4285714,1.193548387,0,0,0,0,0,0,0,0,0
2000-10-17,453.7151934,21.29,0.25444,287.875,0,4.428571429,112.1428571,1.290322581,0,0,0,0,0,0,0,0,0
2000-10-18,445.0425944,21.29,0.25444,287.875,0,3.571428571,105.7142857,1.064516129,0,0,0,0,0,0,0,0,0
2000-10-19,432.6445877,21.29,0.25444,287.875,0,2.142857143,115.7142857,0.967741935,0,0,0,0,0,0,0,0,0
2000-10-20,433.0391777,21.29,0.25444,287.875,0,2.142857143,99.28571429,3.064516129,0,0,0,0,0,0,0,0,0
2000-10-21,434.4194984,21.29,0.25444,287.875,0,2.642857143,106.4285714,1.096774194,0,0,0,0,0,0,0,0,0
2000-10-22,417.9528216,21.29,0.25444,287.875,0,3.428571429,112.1428571,1.161290323,0,0,0,0,0,0,0,0,0
2000-10-23,506.6805062,21.29,0.25444,287.875,0,5,136.4285714,1.677419355,0,0,0,0,0,0,0,0,0
2000-10-24,589.3331715,21.29,0.25444,287.875,0,6.309523786,124.7619048,1.763440871,0,0,0,0,0,0,0,0,0
2000-10-25,613.4517491,21.29,0.25444,287.875,0,7.619047643,113.0952381,1.849462355,0,0,0,0,0,0,0,0,0
2000-10-26,594.0919321,21.29,0.25444,287.875,0,8.928571429,101.4285714,1.935483871,0,0,0,0,0,0,0,0,0
2000-10-27,585.2208446,21.29,0.25444,287.875,0,9.642857143,106.4285714,2.290322581,0,0,0,0,0,0,0,0,0
2000-10-28,573.0858579,21.29,0.25444,287.875,0,8.785714286,106.4285714,2.290322581,0,0,0,0,0,0,0,0,0
2000-10-29,571.8681993,21.29,0.25444,287.875,0,4.785714286,107.8571429,1.580645161,0,0,0,0,0,0,0,0,0
2000-10-30,567.6919002,21.29,0.25444,287.875,0,2.285714286,147.1428571,1.935483871,0,0,0,0,0,0,0,0,0
2000-10-31,565.0712384,21.29,0.25444,287.875,0,2.309523786,134.7619048,1.655913968,0,0,0,0,0,0,0,0,0
2000-11-01,532.3072089,17.06,0.25318,313.59375,0,2.333333357,122.3809524,1.376344097,0,0,0,0,0,0,0,0,0
2000-11-02,479.70041,17.06,0.25318,313.59375,0,2.357142857,110,1.096774194,0,0,0,0,0,0,0,0,0
2000-11-03,473.3245967,17.06,0.25318,313.59375,0,2.571428571,105,1.064516129,0,0,0,0,0,0,0,0,0
2000-11-04,477.7409638,17.06,0.25318,313.59375,0,2.071428571,114.2857143,4.161290323,0,0,0,0,0,0,0,0,0
2000-11-05,467.4833432,17.06,0.25318,313.59375,0,4.642857143,121.4285714,1.161290323,0,0,0,0,0,0,0,0,0
2000-11-06,455.588744,17.06,0.25318,313.59375,0,7.839285714,126.7857143,1.370967742,0,0,0,0,0,0,0,0,0
2000-11-07,452.7419275,17.06,0.25318,313.59375,0,11.03571429,132.1428571,1.580645161,0,0,0,0,0,0,0,0,0
2000-11-08,453.8676679,17.06,0.25318,313.59375,0,14.23214286,137.5,1.790322581,0,0,0,0,0,0,0,0,0
2000-11-09,441.8809708,17.06,0.25318,313.59375,0,17.42857143,142.8571429,2,0,0,0,0,0,0,0,0,0
2000-11-10,463.4802633,17.06,0.25318,313.59375,0,12.57142857,132.8571429,1.634408613,0,0,0,0,0,0,0,0,0
2000-11-11,475.4519486,17.06,0.25318,313.59375,0,7.714285714,122.8571429,1.268817194,0,0,0,0,0,0,0,0,0
2000-11-12,483.417318,17.06,0.25318,313.59375,0,2.857142857,112.8571429,0.903225806,0,0,0,0,0,0,0,0,0
2000-11-13,457.6617021,17.06,0.25318,313.59375,0,4,117.1428571,1,0,0,0,0,0,0,0,0,0
2000-11-14,452.1242989,17.06,0.25318,313.59375,0,2.642857143,117.8571429,1.096774194,0,0,0,0,0,0,0,0,0
2000-11-15,436.2951265,17.06,0.25318,313.59375,0,1.642857143,121.4285714,1,0,0,0,0,0,0,0,0,0
2000-11-16,457.5428867,17.06,0.25318,313.59375,0,0.035714286,111.4285714,0.903225806,0,0,0,0,0,0,0,0,0
2000-11-17,459.8932472,17.06,0.25318,313.59375,0,0.035714286,114.2857143,0.774193548,0,0,0,0,0,0,0,0,0
2000-11-18,445.6121415,17.06,0.25318,313.59375,0,1.357142857,114.2857143,0.870967742,0,0,0,0,0,0,0,0,0
2000-11-19,469.7628999,17.06,0.25318,313.59375,0,2.714285714,111.4285714,0.677419355,0,0,0,0,0,0,0,0,0
2000-11-20,462.1942978,17.06,0.25318,313.59375,0,2,115,1,0,0,0,0,0,0,0,0,0
2000-11-21,456.4878702,17.06,0.25318,313.59375,0,2.785714286,113.5714286,1.516129032,0,0,0,0,0,0,0,0,0
2000-11-22,466.9732737,17.06,0.25318,313.59375,0,1.428571429,112.1428571,0.870967742,0,0,0,0,0,0,0,0,0
2000-11-23,466.6994369,17.06,0.25318,313.59375,0,2.5,112.8571429,0.548387097,0,0,0,0,0,0,0,0,0
2000-11-24,526.2249386,17.06,0.25318,313.59375,0,2.928571429,114.2857143,0.64516129,0,0,0,0,0,0,0,0,0
2000-11-25,437.1295014,17.06,0.25318,313.59375,0,2.714285714,114.2857143,0.709677419,0,0,0,0,0,0,0,0,0
2000-11-26,467.684009,17.06,0.25318,313.59375,0,2.5,118.5714286,0.806451613,0,0,0,0,0,0,0,0,0
2000-11-27,499.1947932,17.06,0.25318,313.59375,0,1.928571429,118.5714286,0.806451613,0,0,0,0,0,0,0,0,0
2000-11-28,475.170481,17.06,0.25318,313.59375,0,1.214285714,117.1428571,0.741935484,0,0,0,0,0,0,0,0,0
2000-11-29,480.0341839,17.06,0.25318,313.59375,0,1.642857143,119.2857143,0.870967742,0,0,0,0,0,0,0,0,0
2000-11-30,523.4779106,17.06,0.25318,313.59375,0,6.214285714,131.4285714,1.193548387,0,0,0,0,0,0,0,0,0
2000-12-01,647.0844917,15.75,0.25759,322.40625,0,5.685714286,127.5714286,1.167741935,0,0,0,0,0,0,0,0,0
2000-12-02,617.0121475,15.75,0.25759,322.40625,0,5.157142857,123.7142857,1.141935484,0,0,0,0,0,0,0,0,0
2000-12-03,589.7350926,15.75,0.25759,322.40625,0,4.628571429,119.8571429,1.116129032,0,0,0,0,0,0,0,0,0
2000-12-04,540.1496778,15.75,0.25759,322.40625,0,4.1,116,1.090322581,0,0,0,0,0,0,0,0,0
2000-12-05,544.2170595,15.75,0.25759,322.40625,0,3.571428571,112.1428571,1.064516129,0,0,0,0,0,0,0,0,0
2000-12-06,553.1758103,15.75,0.25759,322.40625,0,3.785714286,117.8571429,1.129032258,0,0,0,0,0,0,0,0,0
2000-12-07,535.7863462,15.75,0.25759,322.40625,0,4.214285714,110,1.193548387,0,0,0,0,0,0,0,0,0
2000-12-08,552.2524137,15.75,0.25759,322.40625,0,4,107.8571429,1.096774194,0,0,0,0,0,0,0,0,0
2000-12-09,536.4470225,15.75,0.25759,322.40625,0,3.857142857,112.1428571,1.032258065,0,0,0,0,0,0,0,0,0
2000-12-10,537.4611087,15.75,0.25759,322.40625,0,5,112.8571429,1.548387097,0,0,0,0,0,0,0,0,0
2000-12-11,514.1812009,15.75,0.25759,322.40625,0,5.357142857,116.4285714,1.129032258,0,0,0,0,0,0,0,0,0
2000-12-12,546.7255876,15.75,0.25759,322.40625,0,5.642857143,113.5714286,1.032258065,0,0,0,0,0,0,0,0,0
2000-12-13,624.9851776,15.75,0.25759,322.40625,0,4.5,115,1.258064516,0,0,0,0,0,0,0,0,0
2000-12-14,592.230267,15.75,0.25759,322.40625,0,8.428571429,121.4285714,1.419354839,0,0,0,0,0,0,0,0,0
2000-12-15,589.2723955,15.75,0.25759,322.40625,0,6.142857143,118.5714286,1.258064516,0,0,0,0,0,0,0,0,0
2000-12-16,586.8605897,15.75,0.25759,322.40625,0,5.5,117.8571429,1.161290323,0,0,0,0,0,0,0,0,0
2000-12-17,596.4234655,15.75,0.25759,322.40625,0,5.357142857,112.8571429,1.516129032,0,0,0,0,0,0,0,0,0
2000-12-18,605.6394734,15.75,0.25759,322.40625,0,2.928571429,112.8571429,1.032258065,0,0,0,0,0,0,0,0,0
2000-12-19,614.6182699,15.75,0.25759,322.40625,0,4.785714286,114.2857143,1.064516129,0,0,0,0,0,0,0,0,0
2000-12-20,684.6788647,15.75,0.25759,322.40625,0,8.285714286,115.7142857,1.548387097,0,0,0,0,0,0,0,0,0
2000-12-21,728.9237966,15.75,0.25759,322.40625,0,3.785714286,107.8571429,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-22,744.5306794,15.75,0.25759,322.40625,0,4.171428571,112.5714286,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-23,714.7289959,15.75,0.25759,322.40625,0,4.557142857,117.2857143,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-24,735.7769591,15.75,0.25759,322.40625,0,4.942857143,122,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-25,846.2471319,15.75,0.25759,322.40625,0,5.328571429,126.7142857,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-26,813.9984254,15.75,0.25759,322.40625,0,5.714285714,131.4285714,1.290322581,0,0,0,0,0,0,0,0,0
2000-12-27,781.3079165,15.75,0.25759,322.40625,0,3.642857143,122.1428571,1.129032258,0,0,0,0,0,0,0,0,0
2000-12-28,816.3343436,15.75,0.25759,322.40625,0,15.85714286,120.7142857,0.838709677,0,0,0,0,0,0,0,0,0
2000-12-29,771.5427068,15.75,0.25759,322.40625,0,67.07142857,117.1428571,0.483870968,0,0,0,0,0,0,0,0,0
2000-12-30,754.1453522,15.75,0.25759,322.40625,0,60.85714286,112.1428571,0.419354839,0,0,0,0,0,0,0,0,0
2000-12-31,734.709308,15.75,0.25759,322.40625,0,34.14285714,112.8571429,0.709677419,0,0,0,0,0,0,0,0,0
2001-01-01,731.8612188,14.4,0.25675,331.96875,0,7.428571429,113.5714286,1,0,0,0,0,0,0,0,0,0
2001-01-02,741.8482316,14.4,0.25675,331.96875,0,2.571428571,112.1428571,0.806451613,0,0,0,0,0,0,0,0,0
2001-01-03,761.8335383,14.4,0.25675,331.96875,0,2.821428571,113.5714286,1.548387097,0,0,0,0,0,0,0,0,0
2001-01-04,744.6927559,14.4,0.25675,331.96875,0,3.071428571,115,2.290322581,0,0,0,0,0,0,0,0,0
2001-01-05,740.767235,14.4,0.25675,331.96875,0,4.071428571,116.4285714,1.387096774,0,0,0,0,0,0,0,0,0
2001-01-06,715.5082068,14.4,0.25675,331.96875,0,3.142857143,120,1.193548387,0,0,0,0,0,0,0,0,0
2001-01-07,773.105516,14.4,0.25675,331.96875,0,3.214285714,116.7857143,1.241935484,0,0,0,0,0,0,0,0,0
2001-01-08,677.0525288,14.4,0.25675,331.96875,0,3.285714286,113.5714286,1.290322581,0,0,0,0,0,0,0,0,0
2001-01-09,668.3547512,14.4,0.25675,331.96875,0,4.071428571,122.1428571,1.612903226,0,0,0,0,0,0,0,0,0
2001-01-10,681.2994085,14.4,0.25675,331.96875,0,3.714285714,117.1428571,1.193548387,0,0,0,0,0,0,0,0,0
2001-01-11,687.9694248,14.4,0.25675,331.96875,0,3.357142857,112.8571429,1.161290323,0,0,0,0,0,0,0,0,0
2001-01-12,686.2885845,14.4,0.25675,331.96875,0,4.571428571,114.2857143,0.903225806,0,0,0,0,0,0,0,0,0
2001-01-13,677.7946452,14.4,0.25675,331.96875,0,4.071428571,110,0.967741935,0,0,0,0,0,0,0,0,0
2001-01-14,726.8825237,14.4,0.25675,331.96875,0,4.714285714,107.1428571,1.290322581,0,0,0,0,0,0,0,0,0
2001-01-15,621.4936318,14.4,0.25675,331.96875,0,3.5,105.7142857,0.935483871,0,0,0,0,0,0,0,0,0
2001-01-16,675.0321782,14.4,0.25675,331.96875,0,3.642857143,112.8571429,1.419354839,0,0,0,0,0,0,0,0,0
2001-01-17,632.144364,14.4,0.25675,331.96875,0,4.571428571,110.7142857,2.870967742,0,0,0,0,0,0,0,0,0
2001-01-18,672.0756839,14.4,0.25675,331.96875,0,3.285714286,115.7142857,1.483870968,0,0,0,0,0,0,0,0,0
2001-01-19,627.591207,14.4,0.25675,331.96875,0,3.178571429,114.8214286,1.5,0,0,0,0,0,0,0,0,0
2001-01-20,619.5676396,14.4,0.25675,331.96875,0,3.071428571,113.9285714,1.516129032,0,0,0,0,0,0,0,0,0
2001-01-21,622.1788231,14.4,0.25675,331.96875,0,2.964285714,113.0357143,1.532258065,0,0,0,0,0,0,0,0,0
2001-01-22,558.7184597,14.4,0.25675,331.96875,0,2.857142857,112.1428571,1.548387097,0,0,0,0,0,0,0,0,0
2001-01-23,550.1001192,14.4,0.25675,331.96875,0,3.142857143,120,1.451612903,0,0,0,0,0,0,0,0,0
2001-01-24,616.0621763,14.4,0.25675,331.96875,0,4,117.1428571,1.612903226,0,0,0,0,0,0,0,0,0
2001-01-25,1230.426431,14.4,0.25675,331.96875,0,8.142857143,146.4285714,2.612903226,0,0,0,0,0,0,0,0,0
2001-01-26,934.7951411,14.4,0.25675,331.96875,0,4.5,162.1428571,1.516129032,0,0,0,0,0,0,0,0,0
2001-01-27,853.1236497,14.4,0.25675,331.96875,0,4,143.5714286,2.709677419,0,0,0,0,0,0,0,0,0
2001-01-28,823.2540193,14.4,0.25675,331.96875,0,3.5,132.8571429,1.419354839,0,0,0,0,0,0,0,0,0
2001-01-29,809.5634654,14.4,0.25675,331.96875,0,2.357142857,128.5714286,1.451612903,0,0,0,0,0,0,0,0,0
2001-01-30,790.2164557,14.4,0.25675,331.96875,0,3.285714286,125.4761905,1.376344097,0,0,0,0,0,0,0,0,0
2001-01-31,752.4036653,14.4,0.25675,331.96875,0,4.214285714,122.3809524,1.301075258,0,0,0,0,0,0,0,0,0
2001-02-01,741.8418858,14.7,0.26053,329.78125,0,5.142857143,119.2857143,1.225806452,0,0,0,0,0,0,0,0,0
2001-02-02,692.6355287,14.7,0.26053,329.78125,0,4.928571429,128.5714286,1.129032258,0,0,0,0,0,0,0,0,0
2001-02-03,692.7836124,14.7,0.26053,329.78125,0,5.678571429,125,2.177419355,0,0,0,0,0,0,0,0,0
2001-02-04,894.022486,14.7,0.26053,329.78125,0,6.428571429,121.4285714,3.225806452,0,0,0,0,0,0,0,0,0
2001-02-05,1068.354449,14.7,0.26053,329.78125,0,2.857142857,106.4285714,1.903225806,0,0,0,0,0,0,0,0,0
2001-02-06,1039.364151,14.7,0.26053,329.78125,0,1.857142857,129.2857143,1.516129032,0,0,0,0,0,0,0,0,0
2001-02-07,999.0595458,14.7,0.26053,329.78125,0,2.5,121.4285714,1.774193548,0,0,0,0,0,0,0,0,0
2001-02-08,1055.462504,14.7,0.26053,329.78125,0,2.583333357,122.7380952,1.75,0,0,0,0,0,0,0,0,0
2001-02-09,951.7853828,14.7,0.26053,329.78125,0,2.666666643,124.0476191,1.725806452,0,0,0,0,0,0,0,0,0
2001-02-10,927.4513854,14.7,0.26053,329.78125,0,2.75,125.3571429,1.701612903,0,0,0,0,0,0,0,0,0
2001-02-11,930.6498468,14.7,0.26053,329.78125,0,2.833333357,126.6666666,1.677419355,0,0,0,0,0,0,0,0,0
2001-02-12,910.38908,14.7,0.26053,329.78125,0,2.916666643,127.9761905,1.653225806,0,0,0,0,0,0,0,0,0
2001-02-13,853.4564953,14.7,0.26053,329.78125,0,3,129.2857143,1.629032258,0,0,0,0,0,0,0,0,0
2001-02-14,915.7039505,14.7,0.26053,329.78125,0,3.083333357,130.5952381,1.60483871,0,0,0,0,0,0,0,0,0
2001-02-15,1095.351673,14.7,0.26053,329.78125,0,3.166666643,131.9047619,1.580645161,0,0,0,0,0,0,0,0,0
2001-02-16,1272.227554,14.7,0.26053,329.78125,0,3.25,133.2142857,1.556451613,0,0,0,0,0,0,0,0,0
2001-02-17,1243.602379,14.7,0.26053,329.78125,0,3.333333357,134.5238095,1.532258065,0,0,0,0,0,0,0,0,0
2001-02-18,1279.582793,14.7,0.26053,329.78125,0,3.416666643,135.8333334,1.508064516,0,0,0,0,0,0,0,0,0
2001-02-19,1139.86266,14.7,0.26053,329.78125,0,3.5,137.1428571,1.483870968,0,0,0,0,0,0,0,0,0
2001-02-20,1171.21518,14.7,0.26053,329.78125,0,2.071428571,142.8571429,1.387096774,0,0,0,0,0,0,0,0,0
2001-02-21,2089.894947,14.7,0.26053,329.78125,0,7.357142857,141.4285714,2.193548387,0,0,0,0,0,0,0,0,0
2001-02-22,1523.163032,14.7,0.26053,329.78125,0,3.785714286,160,4.032258065,0,0,0,0,0,0,0,0,0
2001-02-23,1651.619001,14.7,0.26053,329.78125,0,3,152.8571429,1.806451613,0,0,0,0,0,0,0,0,0
2001-02-24,1680.073335,14.7,0.26053,329.78125,0,3.5,146.4285714,2.258064516,0,0,0,0,0,0,0,0,0
2001-02-25,1571.383868,14.7,0.26053,329.78125,0,2,143.5714286,1.483870968,0,0,0,0,0,0,0,0,0
2001-02-26,1471.680119,14.7,0.26053,329.78125,0,1.357142857,137.8571429,1.64516129,0,0,0,0,0,0,0,0,0
2001-02-27,1427.221345,14.7,0.26053,329.78125,0,1.928571429,140,1.516129032,0,0,0,0,0,0,0,0,0
2001-02-28,1376.47815,14.7,0.26053,329.78125,0,2.428571429,138.5714286,2.838709677,0,0,0,0,0,0,0,0,0
2001-03-01,1313.63347,16.4,0.25549,317.96875,0,1,131.4285714,1.161290323,0,0,0,0,0,0,0,0,0
2001-03-02,1295.385592,16.4,0.25549,317.96875,0,1.642857143,132.8571429,1.258064516,0,0,0,0,0,0,0,0,0
2001-03-03,1289.184633,16.4,0.25549,317.96875,0,1.785714286,128.5714286,1.032258065,0,0,0,0,0,0,0,0,0
2001-03-04,1255.034403,16.4,0.25549,317.96875,0,7.285714286,118.5714286,1.064516129,0,0,0,0,0,0,0,0,0
2001-03-05,1237.092141,16.4,0.25549,317.96875,0,3.357142857,117.1428571,1.032258065,0,0,0,0,0,0,0,0,0
2001-03-06,1234.289737,16.4,0.25549,317.96875,0,2.642857143,117.8571429,1.032258065,0,0,0,0,0,0,0,0,0
2001-03-07,1183.675515,16.4,0.25549,317.96875,0,2.785714286,118.5714286,1.064516129,0,0,0,0,0,0,0,0,0
2001-03-08,1196.611419,16.4,0.25549,317.96875,0,1.928571429,116.4285714,0.806451613,0,0,0,0,0,0,0,0,0
2001-03-09,1164.992007,16.4,0.25549,317.96875,0,1.785714286,118.5714286,0.709677419,0,0,0,0,0,0,0,0,0
2001-03-10,1154.106802,16.4,0.25549,317.96875,0,2.071428571,114.2857143,1.580645161,0,0,0,0,0,0,0,0,0
2001-03-11,1097.242968,16.4,0.25549,317.96875,0,0.428571429,114.2857143,0.806451613,0,0,0,0,0,0,0,0,0
2001-03-12,1140.834674,16.4,0.25549,317.96875,0,3.785714286,119.2857143,0.967741935,0,0,0,0,0,0,0,0,0
2001-03-13,1138.998422,16.4,0.25549,317.96875,0,3.642857143,115.7142857,0.935483871,0,0,0,0,0,0,0,0,0
2001-03-14,1024.912703,16.4,0.25549,317.96875,0,3.357142857,115,0.967741935,0,0,0,0,0,0,0,0,0
2001-03-15,1132.881126,16.4,0.25549,317.96875,0,1.285714286,114.2857143,0.870967742,0,0,0,0,0,0,0,0,0
2001-03-16,1072.259234,16.4,0.25549,317.96875,0,0.357142857,112.8571429,0.870967742,0,0,0,0,0,0,0,0,0
2001-03-17,1038.446268,16.4,0.25549,317.96875,0,0.035714286,109.2857143,0.870967742,0,0,0,0,0,0,0,0,0
2001-03-18,1047.778279,16.4,0.25549,317.96875,0,1.5,105,1,0,0,0,0,0,0,0,0,0
2001-03-19,995.4834311,16.4,0.25549,317.96875,0,1.785714286,107.8571429,1.032258065,0,0,0,0,0,0,0,0,0
2001-03-20,918.1028303,16.4,0.25549,317.96875,0,1.428571429,106.4285714,1.032258065,0,0,0,0,0,0,0,0,0
2001-03-21,896.8811182,16.4,0.25549,317.96875,0,1.785714286,103.5714286,1.064516129,0,0,0,0,0,0,0,0,0
2001-03-22,871.0133032,16.4,0.25549,317.96875,0,2.785714286,105,0.806451613,0,0,0,0,0,0,0,0,0
2001-03-23,952.5224053,16.4,0.25549,317.96875,0,2.357142857,102.8571429,0.806451613,0,0,0,0,0,0,0,0,0
2001-03-24,989.2704413,16.4,0.25549,317.96875,0,3.833333357,104.5238095,0.935483871,0,0,0,0,0,0,0,0,0
2001-03-25,975.3242558,16.4,0.25549,317.96875,0,5.309523786,106.1904762,1.064516129,0,0,0,0,0,0,0,0,0
2001-03-26,917.3009208,16.4,0.25549,317.96875,0,6.785714286,107.8571429,1.193548387,0,0,0,0,0,0,0,0,0
2001-03-27,917.1252976,16.4,0.25549,317.96875,0,3.5,105,1,0,0,0,0,0,0,0,0,0
2001-03-28,871.5454574,16.4,0.25549,317.96875,0,2.785714286,104.2857143,1,0,0,0,0,0,0,0,0,0
2001-03-29,880.6283506,16.4,0.25549,317.96875,0,2.928571429,103.5714286,0.935483871,0,0,0,0,0,0,0,0,0
2001-03-30,768.4222108,16.4,0.25549,317.96875,0,1.714285714,102.8571429,0.774193548,0,0,0,0,0,0,0,0,0
